_id,title,questions[0].question,questions[1].question,questions[2].question,questions[3].question,questions[4].question,questions[0].options[0],questions[0].options[1],questions[0].options[2],questions[0].options[3],questions[1].options[0],questions[1].options[1],questions[1].options[2],questions[1].options[3],questions[2].options[0],questions[2].options[1],questions[2].options[2],questions[2].options[3],questions[3].options[0],questions[3].options[1],questions[3].options[2],questions[3].options[3],questions[4].options[0],questions[4].options[1],questions[4].options[2],questions[4].options[3],questions[0].answer,questions[1].answer,questions[2].answer,questions[3].answer,questions[4].answer,questions[0]._id,questions[1]._id,questions[2]._id,questions[3]._id,questions[4]._id,learningMaterialId,__v
6706701a98ac07710c36b2e7,Illum ulciscor coepi pectus tui pel subvenio decumbo absorbeo.,Ipsa chirographum crur possimus comburo blanditiis sumptus mollitia debeo caput.,Dedico placeat nobis usus decipio aperiam annus animadverto.,Ago cognomen abbas quos ver.,Eveniet volva molestias vilicus enim acervus.,Succurro voco deporto volo.,tres,callide,testimonium,audio,reiciendis,tego,adipiscor,synagoga,arbor,delibero,dignissimos,facilis,alveus,talio,aedificium,universe,amitto,volva,antea,casso,adipiscor,ambitus,curo,triumphus,tactus,6706701b98ac07710c36bb5c,6706701b98ac07710c36bb5d,6706701b98ac07710c36bb5e,6706701b98ac07710c36bb5f,6706701b98ac07710c36bb60,6706701a98ac07710c36afd5,0
6706701a98ac07710c36b2e8,Traho certe corrupti testimonium arma.,Ex ad crapula apostolus.,Solitudo sursum demulceo aeternus chirographum comprehendo degusto comburo.,Vomica autem cernuus tondeo tres.,Benigne libero utor sperno thermae sordeo consequuntur.,Minus in explicabo consequuntur adfero comminor decerno vesper.,ratione,suasoria,trado,antea,copiose,vinco,validus,arguo,quia,animi,magni,ultra,copiose,solum,defleo,volutabrum,subvenio,taceo,anser,thesis,adhaero,angustus,caelestis,vesica,tutis,6706701b98ac07710c36bb62,6706701b98ac07710c36bb63,6706701b98ac07710c36bb64,6706701b98ac07710c36bb65,6706701b98ac07710c36bb66,6706701a98ac07710c36b044,0
6706701a98ac07710c36b2e9,Aestivus spargo attollo conturbo.,Virgo carbo thesis derideo carcer.,Decet cibo inventore est capio saepe artificiose.,Communis accusantium fuga tremo veniam.,Creator aetas defessus adicio avaritia.,Coniecto tutamen corroboro audentia ara.,decretum,caelestis,subiungo,subnecto,abundans,curiositas,vaco,cunabula,adhuc,necessitatibus,textor,dedecor,cena,tendo,molestiae,ubi,usque,cibo,subseco,decens,dolores,tubineus,utique,trucido,crastinus,6706701b98ac07710c36bb68,6706701b98ac07710c36bb69,6706701b98ac07710c36bb6a,6706701b98ac07710c36bb6b,6706701b98ac07710c36bb6c,6706701a98ac07710c36b0e2,0
6706701a98ac07710c36b2ea,Atqui in vomica ago advenio autus decipio sit.,Velut magni vito.,Vesco cohaero utrum distinctio odio amoveo cotidie verumtamen.,Voro maiores libero numquam voluptate suadeo eius rem testimonium vir.,Recusandae tot rem vitium tui aveho.,Quod odio corrupti bardus infit tempora desparatus.,dens,demum,capillus,hic,animus,celebrer,eos,appono,talus,deporto,alo,cuppedia,defungo,vaco,vulgo,victus,cruentus,deinde,illum,basium,abbas,colo,architecto,cumque,vehemens,6706701b98ac07710c36bb6e,6706701b98ac07710c36bb6f,6706701b98ac07710c36bb70,6706701b98ac07710c36bb71,6706701b98ac07710c36bb72,6706701a98ac07710c36b0b0,0
6706701a98ac07710c36b2eb,Harum speculum damnatio adulescens deserunt quae.,Traho suscipio a blandior sollicito.,Expedita thalassinus autem dolorem.,Defendo somniculosus communis tersus appositus corporis curia aperio conqueror.,Sollicito truculenter aetas iste atque decimus soluta coma.,Angulus harum damnatio solvo.,trepide,taceo,suffoco,ex,amita,solio,arx,condico,terra,cubitum,deleo,suadeo,talis,statua,alo,vorago,brevis,vulticulus,soleo,cognomen,corrupti,vis,delibero,beatus,vehemens,6706701b98ac07710c36bb74,6706701b98ac07710c36bb75,6706701b98ac07710c36bb76,6706701b98ac07710c36bb77,6706701b98ac07710c36bb78,6706701a98ac07710c36b0eb,0
6706701a98ac07710c36b2ec,Aetas distinctio sortitus cilicium cogito ventito admoneo.,Socius ventosus spiritus repellat aiunt una fuga.,Conitor adhaero cresco atrox somnus atrocitas cohors vinum ultio deprimo.,Infit abscido iusto minima.,Crepusculum concedo stella spiculum creator sint impedit clarus usque communis.,Depono tenuis maiores ceno denuo atrox animi cerno tempora.,demulceo,vicinus,neque,corrumpo,aequus,contra,vester,crepusculum,defessus,teres,vivo,vulgivagus,voluptatem,dens,adfectus,aranea,optio,autem,cubicularis,suppono,odio,curto,caterva,caelum,xiphias,6706701b98ac07710c36bb7a,6706701b98ac07710c36bb7b,6706701b98ac07710c36bb7c,6706701b98ac07710c36bb7d,6706701b98ac07710c36bb7e,6706701a98ac07710c36b070,0
6706701a98ac07710c36b2ed,Brevis ubi dolor caelum tametsi contego clam.,Curia clementia vinco voco verecundia avaritia.,Utique nam admiratio tracto tener conicio ex.,Vestigium cimentarius qui contego spargo depono conforto crepusculum facere.,Ratione sequi tergum arbitro cohaero benevolentia infit substantia depopulo ratione.,Solvo succurro vero altus arcesso expedita apostolus.,deprecator,alius,utor,accedo,thema,quod,culpo,creptio,coadunatio,inflammatio,coniecto,voveo,supplanto,patruus,cupressus,dicta,cruciamentum,cena,ustilo,circumvenio,tergo,aeneus,arcesso,iure,vaco,6706701b98ac07710c36bb80,6706701b98ac07710c36bb81,6706701b98ac07710c36bb82,6706701b98ac07710c36bb83,6706701b98ac07710c36bb84,6706701a98ac07710c36afe5,0
6706701a98ac07710c36b2ee,Stipes explicabo carus.,Bibo aurum atrocitas acer ab bonus dolor.,Volva strenuus casso torqueo sursum theatrum crustulum cur speciosus taceo.,Tubineus sumptus cupiditate amitto comptus defaeco.,Aliqua voluptatum tracto amplitudo id cupio centum.,Denuncio vox amitto.,eum,quod,adinventitias,absum,anser,complectus,facilis,subiungo,antea,benigne,uxor,articulus,ancilla,cribro,nisi,angelus,cogito,voluptates,centum,correptius,sollers,chirographum,casus,nisi,tenuis,6706701b98ac07710c36bb86,6706701b98ac07710c36bb87,6706701b98ac07710c36bb88,6706701b98ac07710c36bb89,6706701b98ac07710c36bb8a,6706701a98ac07710c36b0b1,0
6706701a98ac07710c36b2ef,Sum amaritudo deorsum deorsum denuncio totidem.,Cohors statim theologus alioqui culpa antiquus appello absorbeo caput ratione.,Curvo combibo surculus amo ubi ascit tergiversatio.,Rem argumentum subseco bis depereo autus vigor altus soleo.,Cena repellendus apto solum utor vorax.,Artificiose vehemens similique caput veritatis sum thermae sordeo laboriosam.,cunabula,ventosus,depromo,tersus,acceptus,caritas,spes,avarus,deinde,carbo,possimus,aperiam,antepono,esse,cenaculum,aut,alo,claustrum,aegrotatio,alias,textor,tamquam,thema,praesentium,ratione,6706701b98ac07710c36bb8c,6706701b98ac07710c36bb8d,6706701b98ac07710c36bb8e,6706701b98ac07710c36bb8f,6706701b98ac07710c36bb90,6706701a98ac07710c36b060,0
6706701a98ac07710c36b2f0,Armarium pel viscus conduco appello depraedor defendo curtus comedo.,Nobis agnosco demulceo decor capitulus brevis conscendo confido comitatus.,Concedo terebro venio basium iusto vinitor.,Triumphus tardus vacuus ager infit aeternus.,Tergiversatio vestigium cruciamentum curiositas coerceo agnosco degusto.,Ocer creber viridis.,deficio,laboriosam,tredecim,videlicet,ex,auctor,quidem,vespillo,alo,rerum,perferendis,stips,stips,volubilis,tamquam,ars,sapiente,sopor,comprehendo,summisse,cupressus,arbustum,succedo,confido,casso,6706701b98ac07710c36bb92,6706701b98ac07710c36bb93,6706701b98ac07710c36bb94,6706701b98ac07710c36bb95,6706701b98ac07710c36bb96,6706701a98ac07710c36b029,0
6706701a98ac07710c36b2f1,Modi cultura celo tyrannus textus vomito caritas.,Provident voco caveo terror cito dapifer spero.,Caute tumultus tempore tepidus placeat pax.,Adeo suggero dolore.,Vulgivagus animadverto comedo colligo coerceo.,Venio error virtus decimus arma caterva.,nisi,cuppedia,cauda,carbo,taceo,quaerat,ater,delicate,patria,tenetur,distinctio,assentator,casus,curso,vomito,excepturi,deleniti,colo,desolo,congregatio,usitas,facilis,vado,stips,apud,6706701b98ac07710c36bb98,6706701b98ac07710c36bb99,6706701b98ac07710c36bb9a,6706701b98ac07710c36bb9b,6706701b98ac07710c36bb9c,6706701a98ac07710c36afe7,0
6706701a98ac07710c36b2f2,Cimentarius collum tollo spero.,Tyrannus coerceo cruentus at angulus claustrum cenaculum cornu denique.,Virga soleo spiculum curia aggredior.,Audentia averto sollicito.,Umbra canis cena aliquid.,Asper trucido temptatio cena canonicus copiose talus demens celebrer.,adiuvo,viridis,aer,cilicium,reprehenderit,solio,subiungo,admiratio,vergo,vilitas,quos,amitto,coadunatio,contego,utilis,tergo,stabilis,cotidie,ea,amplitudo,autem,acidus,occaecati,corrumpo,caelestis,6706701b98ac07710c36bb9e,6706701b98ac07710c36bb9f,6706701b98ac07710c36bba0,6706701b98ac07710c36bba1,6706701b98ac07710c36bba2,6706701a98ac07710c36b00a,0
6706701a98ac07710c36b2f3,Adfero cursim doloremque.,Cibus labore decens canonicus.,Vulticulus acer succedo.,Thymum dapifer cohors capillus.,Confero confugo defaeco ratione cena ocer beneficium comburo depromo.,Ancilla thorax aqua clarus.,adipiscor,tibi,accendo,sustineo,desolo,umerus,addo,desparatus,summopere,cubo,vester,contego,conspergo,animi,adicio,ventus,celer,caries,viridis,termes,succurro,nihil,advenio,eius,laboriosam,6706701b98ac07710c36bba4,6706701b98ac07710c36bba5,6706701b98ac07710c36bba6,6706701b98ac07710c36bba7,6706701b98ac07710c36bba8,6706701a98ac07710c36b03f,0
6706701a98ac07710c36b2f4,Voluptate utilis qui socius aegrotatio.,Voco bestia acervus inflammatio adsuesco valetudo adulatio labore.,Casso vado enim urbs strenuus deputo acerbitas.,Copia decerno claro cariosus arca.,Colligo vulnero cetera eum aqua.,Tracto confugo suffoco rerum laudantium modi.,uterque,avaritia,testimonium,pecco,depono,alo,tremo,doloremque,sopor,tergo,ducimus,arma,vivo,vilitas,unde,teneo,atrocitas,spoliatio,undique,stabilis,asporto,rem,voluptas,terreo,verumtamen,6706701b98ac07710c36bbaa,6706701b98ac07710c36bbab,6706701b98ac07710c36bbac,6706701b98ac07710c36bbad,6706701b98ac07710c36bbae,6706701a98ac07710c36b0d2,0
6706701a98ac07710c36b2f5,Adulatio textor toties.,Crepusculum totam amissio thymum.,Curso tepesco veniam vallum approbo deduco decumbo.,Ascisco virga adeptio acsi vinculum articulus coniecto terga.,Tam angustus antea adflicto caelestis.,Sortitus strues bene votum.,cur,somniculosus,abutor,rem,curatio,vir,trepide,synagoga,varietas,aduro,turba,pauper,crinis,necessitatibus,canto,territo,inventore,blanditiis,iusto,angulus,conitor,timor,conduco,colo,cenaculum,6706701b98ac07710c36bbb0,6706701b98ac07710c36bbb1,6706701b98ac07710c36bbb2,6706701b98ac07710c36bbb3,6706701b98ac07710c36bbb4,6706701a98ac07710c36b063,0
6706701a98ac07710c36b2f6,Comparo demitto torrens.,Astrum summisse modi inventore versus facilis careo cura.,Patria corrumpo deprecator acidus.,Solum caste deorsum modi alii thesis tempus defendo causa.,Tutamen tergeo terra cimentarius.,Debitis coniecto cunabula defero suppono debeo.,creber,cubitum,tribuo,cetera,argumentum,ratione,sophismata,votum,iusto,ipsa,demergo,depereo,aspicio,arca,et,deprimo,at,depraedor,conturbo,derelinquo,cruentus,amiculum,terebro,spiculum,ducimus,6706701b98ac07710c36bbb6,6706701b98ac07710c36bbb7,6706701b98ac07710c36bbb8,6706701b98ac07710c36bbb9,6706701b98ac07710c36bbba,6706701a98ac07710c36b045,0
6706701a98ac07710c36b2f7,Decumbo clam dolorem bos nihil fuga apostolus summa uredo uterque.,Crepusculum asperiores auxilium contego vulgo vereor delectatio.,Explicabo vito arca stillicidium vigor.,Condico magni abundans careo velut.,Attollo suasoria vorago ipsum recusandae sol terebro strenuus adduco exercitationem.,Tabgo caute vinco absque tripudio auxilium denego.,appello,arcus,xiphias,crebro,crudelis,accommodo,curtus,voro,supra,corrupti,vesper,corrigo,deprimo,deinde,tempore,cribro,spectaculum,sonitus,ago,asperiores,cuius,sto,pectus,subnecto,debitis,6706701b98ac07710c36bbbc,6706701b98ac07710c36bbbd,6706701b98ac07710c36bbbe,6706701b98ac07710c36bbbf,6706701b98ac07710c36bbc0,6706701a98ac07710c36b008,0
6706701a98ac07710c36b2f8,Ulciscor crastinus tyrannus quo derelinquo.,Cimentarius sed exercitationem pecco aro conatus decerno.,Coniuratio fuga sufficio architecto.,Conduco defetiscor sustineo cohaero.,Inflammatio nulla perspiciatis depraedor perspiciatis vorax tonsor centum aeger.,Abscido animus benevolentia curatio ipsum.,calamitas,conitor,delego,talus,sequi,synagoga,tricesimus,patrocinor,ver,vero,angulus,sumptus,defaeco,ancilla,caput,clibanus,arto,voveo,valde,caelum,iusto,vigilo,subito,thesis,ubi,6706701b98ac07710c36bbc2,6706701b98ac07710c36bbc3,6706701b98ac07710c36bbc4,6706701b98ac07710c36bbc5,6706701b98ac07710c36bbc6,6706701a98ac07710c36b075,0
6706701a98ac07710c36b2f9,Virtus tristis supra vociferor venio saepe adnuo cubitum defaeco sponte.,Undique ager decipio audeo virga temporibus allatus aggero cubicularis.,Conqueror confero defero tempora vapulus torrens depraedor.,Advenio voveo absens at trado iste capto dolorum voco beatus.,Considero adfero derideo suspendo tergeo acceptus.,Sponte desolo verto tum venustas.,addo,amaritudo,blandior,exercitationem,vulgus,turpis,patria,crastinus,delinquo,virtus,amplitudo,decor,certe,uter,vehemens,depraedor,adduco,uterque,creber,unde,vulnero,traho,cervus,suscipio,amoveo,6706701b98ac07710c36bbc8,6706701b98ac07710c36bbc9,6706701b98ac07710c36bbca,6706701b98ac07710c36bbcb,6706701b98ac07710c36bbcc,6706701a98ac07710c36b040,0
6706701a98ac07710c36b2fa,Comitatus uredo commodo amplus acervus spoliatio absum bonus viscus.,Termes conicio angulus vicissitudo demitto adduco defluo confugo.,Tabella audacia caelum vulariter temptatio aedificium vespillo quod ancilla.,Vere depromo curto urbanus deprimo earum animadverto paulatim.,Ducimus expedita utroque defungo suspendo.,Villa consequatur taceo.,allatus,totam,ceno,thymbra,at,defero,cuius,administratio,villa,absens,anser,decipio,terebro,cupressus,animadverto,acervus,territo,impedit,animadverto,charisma,vestigium,tempora,barba,uter,quisquam,6706701b98ac07710c36bbce,6706701b98ac07710c36bbcf,6706701b98ac07710c36bbd0,6706701b98ac07710c36bbd1,6706701b98ac07710c36bbd2,6706701a98ac07710c36b00c,0
6706701a98ac07710c36b2fb,Commodi sulum theologus complectus ara sulum casus desipio succedo aer.,Adulatio aperio condico solutio.,Triumphus aut deripio absconditus deserunt sunt utroque.,Laudantium aiunt asper umquam.,Delinquo quod utrum cupio custodia suffragium via taceo adiuvo arx.,Sumptus aveho arbor libero pecco.,strenuus,enim,averto,stips,vinco,super,triumphus,celer,demitto,ea,commodi,libero,iusto,nisi,suscipit,stultus,deripio,aegrotatio,cohaero,sollicito,comparo,volo,hic,repellat,testimonium,6706701b98ac07710c36bbd4,6706701b98ac07710c36bbd5,6706701b98ac07710c36bbd6,6706701b98ac07710c36bbd7,6706701b98ac07710c36bbd8,6706701a98ac07710c36afec,0
6706701a98ac07710c36b2fc,Creo recusandae tantum.,Accedo vitae clam distinctio porro corrumpo tergiversatio.,Cito credo clarus adsidue suppellex velum appositus testimonium cresco omnis.,Decet calco teres consectetur vulnero aro supplanto curriculum administratio ulciscor.,Vos sollicito volva ancilla adflicto sublime cohaero adulatio.,Caelum vilicus argumentum delibero testimonium testimonium centum eos clibanus.,alienus,totam,ceno,tot,creber,usitas,animadverto,demoror,arma,infit,volutabrum,facere,magni,civis,urbanus,uter,pectus,subiungo,patior,volaticus,molestias,trucido,addo,tamen,thema,6706701b98ac07710c36bbda,6706701b98ac07710c36bbdb,6706701b98ac07710c36bbdc,6706701b98ac07710c36bbdd,6706701b98ac07710c36bbde,6706701a98ac07710c36b02c,0
6706701a98ac07710c36b2fd,Cibus tantum arceo triduana sit aureus valens.,Textilis adeo calamitas copiose spiculum thymum.,Tumultus candidus sol cerno utrimque volo utroque.,Tepesco temperantia ipsa vomer.,Tantillus amplitudo summisse tibi alias tollo solio adfectus sequi.,Audacia versus ceno tumultus.,crastinus,varietas,cilicium,facere,collum,accusantium,tui,delectatio,appositus,concido,vomer,adulatio,doloremque,corona,utor,vito,qui,commodo,demulceo,ratione,stella,tempus,succurro,texo,debitis,6706701b98ac07710c36bbe0,6706701b98ac07710c36bbe1,6706701b98ac07710c36bbe2,6706701b98ac07710c36bbe3,6706701b98ac07710c36bbe4,6706701a98ac07710c36b019,0
6706701a98ac07710c36b2fe,Corporis volva deorsum tui tersus.,Clam cupressus conitor sunt verus censura aptus.,Cernuus deorsum corporis.,Tepesco cedo suscipit dapifer taedium adipiscor.,Adaugeo asperiores ars casus cunabula cras tergum clarus adhuc subvenio.,Nam causa demoror tego.,culpa,cado,angustus,audax,fugit,amissio,harum,attero,adipiscor,aedificium,auxilium,degenero,uxor,velum,communis,adsum,alias,currus,defaeco,cursim,avaritia,carmen,acies,cenaculum,amitto,6706701b98ac07710c36bbe6,6706701b98ac07710c36bbe7,6706701b98ac07710c36bbe8,6706701b98ac07710c36bbe9,6706701b98ac07710c36bbea,6706701a98ac07710c36b028,0
6706701a98ac07710c36b2ff,Caritas ars attero communis.,Paulatim deleo desolo.,Civis adsuesco conservo argentum patria apostolus consequatur condico.,Cruciamentum ceno supellex mollitia texo ater demergo theca appositus.,Utpote arbor neque degusto adnuo vilis adnuo curia conventus admitto.,Crustulum comis dolorum paens comedo callide cedo accusator.,color,deserunt,confugo,adinventitias,capto,degusto,vero,voluntarius,truculenter,sui,tot,molestiae,thalassinus,conculco,usque,vestrum,testimonium,conventus,enim,aperte,avaritia,suscipit,textus,abbas,teneo,6706701b98ac07710c36bbec,6706701b98ac07710c36bbed,6706701b98ac07710c36bbee,6706701b98ac07710c36bbef,6706701b98ac07710c36bbf0,6706701a98ac07710c36b0e2,0
6706701a98ac07710c36b300,Sit capto facere civis tardus timor aggero amor vomito cursus.,Maxime stultus aspicio.,Theatrum bellum deorsum adhaero certus sublime talis.,Architecto thesis amplus.,Acceptus talus amaritudo capillus tactus.,Sortitus coerceo cernuus surculus hic labore.,depereo,aestus,desipio,taceo,conculco,libero,stella,hic,angelus,beatae,velociter,ambitus,cinis,creber,officiis,aliquam,et,conicio,velit,volubilis,conitor,itaque,administratio,virgo,optio,6706701b98ac07710c36bbf2,6706701b98ac07710c36bbf3,6706701b98ac07710c36bbf4,6706701b98ac07710c36bbf5,6706701b98ac07710c36bbf6,6706701a98ac07710c36b0f1,0
6706701a98ac07710c36b301,Facere aedificium celer tertius atque brevis cubitum ducimus tubineus defetiscor.,Blanditiis amiculum creo.,Capio crinis vulnero caelum.,Videlicet sollers conservo amaritudo patria vergo.,Canonicus defungo decretum impedit thesaurus caterva custodia animus.,Timor allatus cruentus.,averto,quas,trado,cursus,arx,natus,odit,colo,tergum,tersus,conculco,depopulo,patrocinor,vindico,tergeo,eos,patruus,voluptate,cur,provident,adnuo,delibero,aduro,volutabrum,comminor,6706701b98ac07710c36bbf8,6706701b98ac07710c36bbf9,6706701b98ac07710c36bbfa,6706701b98ac07710c36bbfb,6706701b98ac07710c36bbfc,6706701a98ac07710c36b025,0
6706701a98ac07710c36b302,Clementia benigne suadeo enim decerno.,Celer conforto eaque volva ademptio torqueo tubineus tutamen vespillo adamo.,Sub cibus repellat.,Summisse adstringo ver tenuis cubo aperte crustulum tergum.,Vaco cattus dicta valetudo undique.,Volutabrum soluta accusamus cumque conqueror arbustum.,defleo,corporis,depulso,acer,teres,sono,tepidus,adaugeo,talio,nihil,terminatio,amoveo,somniculosus,aureus,capitulus,stultus,voluptatibus,vociferor,ulterius,sufficio,asporto,ullam,adhaero,degusto,volo,6706701b98ac07710c36bbfe,6706701b98ac07710c36bbff,6706701b98ac07710c36bc00,6706701b98ac07710c36bc01,6706701b98ac07710c36bc02,6706701a98ac07710c36b09f,0
6706701a98ac07710c36b303,Conforto facere vito bene eos concedo.,Tero vindico demulceo conatus venio tollo vae adsidue animi nulla.,Atrox tutamen verto quidem.,Cognatus texo delicate coepi aspernatur vinum tamdiu.,A ademptio barba spargo facere statim templum summa.,Vilis venio aufero allatus.,copia,cruentus,vulgaris,clamo,tyrannus,tollo,theologus,vulnero,coaegresco,vallum,ager,thorax,curto,astrum,corrigo,cui,torqueo,votum,tabgo,attollo,textus,admitto,convoco,credo,ipsam,6706701b98ac07710c36bc04,6706701b98ac07710c36bc05,6706701b98ac07710c36bc06,6706701b98ac07710c36bc07,6706701b98ac07710c36bc08,6706701a98ac07710c36b044,0
6706701a98ac07710c36b304,Creta sublime tutamen temperantia sono.,Adduco conforto cupio spero sono desidero tum tabgo coniecto.,Aequus demo nostrum tondeo condico apostolus.,Cenaculum auctus aeternus votum clementia.,Umbra patruus utilis optio spes tametsi.,Tergeo solum tot soleo adhaero.,adimpleo,cultellus,arbitro,deleniti,despecto,ambitus,barba,voluptatum,ipsa,argentum,caries,delectatio,subnecto,ducimus,laborum,tametsi,demo,ocer,adamo,demoror,sustineo,quia,confido,crux,depulso,6706701b98ac07710c36bc0a,6706701b98ac07710c36bc0b,6706701b98ac07710c36bc0c,6706701b98ac07710c36bc0d,6706701b98ac07710c36bc0e,6706701a98ac07710c36b00e,0
